estacionID,nombre,latitud,longitud
MDITP,"S-J-2-29 Municipio Díaz, Tamps.",26.157778,-98.524444
SLCDR,"S. L. del Cordero, Dgo.",25.085,-104.276944
SGRSL,"Soledad Graciano, S.L.P.",22.2,-101
AM2DR,"Agustín Melgar, Dgo. SMN*",25.263333,-104.066111
VRYSL,"Villa de Reyes, S.L.P.",21.8,-100.933333
VERVC,"Veracruz, Ver.",19.154167,-96.111111
OCAZC,"Ojo Caliente, Zac.",22.577778,-102.269444
TAYZC,"Tayahua, Zac.",22.120556,-102.864167
PRCVC,"Poza Rica, Ver.",20.540833,-97.478333
TRRVC,"Terrerillos, Ver.",21.036944,-98.139167
JERZC,"Jerez, Zac.",22.642778,-103.001944
EZAYC,"Emiliano Zapata, Yuc.",20.983333,-89.583333
COAVC,"Coatepec, Ver.",19.453889,-96.939444
APTSO,"Agua Prieta, Son.",31.326944,-109.540833
BCASO,"Bacoachi, Son.",30.634167,-109.968889
MLPDF,"Milpa Alta, D.F.",19.187222,-99.026944
BCDSO,"Bacadehuachi, Son.",29.807222,-109.14
PFDSO,"Porfirio Díaz, Son.",27.598333,-109.930278
VATSL,"Valle Alto, S.L.P.",22,-99
NCZSO,"Nacozari, Son.",30.374444,-109.6875
CDMSL,"Cuidad del Maíz, S.L.P.",22.401944,-99.599444
CLNSI,"Culiacancito, Sin.",24.8,-107.5
BCBSI,"Bacubirito, Sin.",25.816667,-107.916667
SFRSI,"Sufragio, Sin.",26.073611,-108.779167
SBLSI,"San Blas, Sin.",26.104167,-108.75
HUYNR,"Huaynamota, Nay.",21.9225,-104.511111
TPCNL,"Topo Chico, N.L.",25.683056,-100.303333
MDRNL,"Madero, N.L.",26.022222,-99.196667
LERNL,"Las Enramadas, N.L.",25.497222,-99.527222
PBCDF,"P. B. Churubusco L., D.F.",19.433333,-99.057778
CBTGR,"CBTIS 14, Gro.",16.728333,-99.936667
COBMX,"C.N.A. Observatorio, Méx.",19.292222,-99.631667
HQCPB,"Huaquechula, Pue.",18.772222,-98.540278
TPTMX,"Tepetitlán, Méx.",19.660833,-99.961389
IXHMX,"San Juan Ixhuatepec, Méx.",19.52,-99.118611
TZBSL,"Tanzabaca, S.L.P.",21.663889,-99.213333
XICMR,"Xicatlacotla, Mor.",18.521111,-99.188333
ZCAMC,"Zacapu, Mich.",19.805278,-101.795
ADUMC,"Adjuntas, Mich.",17.966667,-102.2
PONJL,"Poncitlán, Jal.",20.385,-102.920833
ENDHD,"Endó, Hgo.",20.163889,-99.36
HMOGR,"Hogar Moderno, Gro.",16.8,-99.9
AEGGJ,"Apaseo el Grande, Gto.",20.533333,-100.683333
EAZDF,"Estadio Azteca, D.F.",19.300556,-99.151944
SMICP,"San Miguel, Chis.",15.775,-92.239444
RBTDF,"Rebombeo Bosque Tlalpan, D.F.",19.296111,-99.194167
K26MX,KM. 0 + 262,19.659722,-99.951944
GCNDF,"KM. 6+250 (Gran Canal), D.F.",19.413333,-99.013333
OCSDF,"Oficina CAVM Sur, D.F.",19.316389,-99.096389
PICCP,"Pichucalco, Chis.",17.606667,-92.12
COOCP,"Comitán Observatorio, Chis.",16.2,-92.1
MAGDF,"Monte Alegre, D.F.",19.216667,-99.283333
AGTCH,"Agostadero, Chih.",26.9,-106.8
SJQSI,"San Joaquín, Sin.",24.75,-107.383333
AQECP,"Aquespala, Chis.",15.783333,-91.911111
ABAYC,"Abala, Yuc.",20.649722,-89.68
ACJPB,"Acajete, Pue.",19.0625,-97.934167
BACCH,"Bachiniva, Chih.",28.771667,-107.255556
PRQHD,"Requena, Hgo.",19.963056,-99.310833
TMCCH,"Temosachic, Chih.",28.95,-107.85
MRSZC,"Monte Escobedo, Zac.",22.306944,-103.561667
MAROX,"María Lombardo, Oax.",17.45,-95.483333
SBRNL,"Sombreretillo, N.L.",26.341389,-99.94
GGNSI,"Guaguana, Sin.",26.05,-107.85
ATCHD,"Atlapexco, Hgo.",21.016667,-98.333333
ZMPHD,"Zimapán, Hgo.",20.663333,-99.501111
CGRGR,"Cruz Grande, Gro.",16.733333,-99.116667
CNLGR,"Cuajinicuilapa, Gro.",16.47,-98.411944
K16CH,"KM 16+100, Chih.",28.2,-105.6
SLPGJ,"San Luis de la Paz, Gto.",21.3,-100.516667
LGLJL,"La Gloria, Jal.",22.068056,-103.396389
BTQBN,"Bataquez, B.C.",32.33,-115.04
AGSAG,"Aguascalientes, Ags.",21.895,-102.309722
JCQAG,"Jocoque, Ags.",22.121667,-102.356944
GUAJL,"Guadalajara Centro, Jal.",20.672778,-103.373889
PPNVC,"Papantla, Ver.",20.45,-97.316667
CHIMC,"Cd. Hidalgo, Mich.",19.7,-100.55
MNZCM,"Manzanillo, Col.",19.044444,-104.318333
ANVAG,"Cincuenta Aniversario, Ags.",22.188611,-102.466944
HCHOX,"Humo Chico, Oax.",17.583333,-96.5
TIZYC,"Tizimín, Yuc.",21.156111,-88.168611
MORZC,"Mezquital del Oro, Zac.",21.2125,-103.363889
PCNVC,"PB1- La Cangrejera, Ver.",18.105556,-94.330556
JLNVC,"Jalacingo, Ver.",19.816667,-97.3
JALVC,"Jaltipan, Ver.",17.95,-94.666667
GZAVC,"Gutiérrez Zamora, Ver.",20.455556,-97.080556
SPESO,"San Pedro, Son.",27.025833,-109.623611
HMTTL,"Huamantla, Tlax.",19.315833,-97.911111
PMOSO,"El Molinito, Son.",29.2125,-110.725556
MICSL,"Micos, S.L.P.",22.12,-99.159444
PBCSL,"Peña Blanca, S.L.P.",21.879722,-100.820556
AOBSO,"Álvaro  Obregón, Son.",27.8225,-109.8925
SJRQT,"San Juan del Río, Qro.",20.376389,-99.997778
TPYPB,"Tepeyahualco, Pue.",19.489167,-97.491944
SJTGR,"San Juan Tetelcingo, Gro.",17.9,-99.5
ECMGR,"El Camarón (arroyo), Gro.",18.885,-99.898889
CDRAG,"La Codorniz, Ags.",21.9975,-102.676944
YOSOX,"Yosocuta, Oax.",17.724444,-97.826111
UHGOX,"Unión Hidalgo, Oax.",16.45,-94.833333
HDLOX,"Huajuapan de León, Oax.",17.808333,-97.766667
GALNL,"Galeana, N.L.",24.833333,-100.083333
PUJSL,"El Pujal, S.L.P.",21.847222,-98.939722
GLNGJ,"La Golondrina, Gto.",20.439167,-101.7425
LRSDR,"Las Rusias, Dgo.",24.9,-106
ABSGJ,"Abasolo, Gto.",20.433333,-101.516667
LBEMX,"Los Berros, Méx.",19.383333,-100.075833
OBSMX,"San Martín Obispo, Méx.",19.616667,-99.193611
GSEQT,"Guadalupe Septién, Qro.",0,0
PUCMC,"Pucuato, Mich.",19.621389,-100.684167
OHCHD,"Ohuesco, Hgo.",20.8,-98.6
EFRGR,"El Fraile, Gro.",18.2,-98.4
PMLDF,"P. B. Municipio Libre, D.F.",19.365278,-99.126389
TPJDF,"Topilejo, D.F.",19.199444,-99.135833
SQICP,"San Quintín, Chis.",16.4125,-91.358333
IXCCP,"Ixcán, Chis.",16.1,-91.083333
CHMCP,"Chicomuselo, Chis.",15.75,-92.283333
GUACH,"Guachochic, Chih.",26.816667,-107.066667
RDRCM,"Radar, Col.",19.223333,-103.725278
PNGCL,"Piedras Negras, Coah.",28.706667,-100.5325
CLVAG,"Calvillito, Ags.",21.826667,-102.189167
EGLGR,"El Gallo, Gro.",18.703056,-100.671111
CSRBN,"Carmen Serdán, B.C.",32.243056,-116.584444
PLNBS,"Los Planes, B.C.S.",24.066667,-109.983333
YHLHD,"Yahualica, Hgo.",20.9,-98.4
PXTDF,"Planta Xotepingo, D.F.",19.331944,-99.143056
DDFDF,"Gobierno del D.F., D.F.",19.431111,-99.131389
MXCBN,"Mexicali, B.C.",32.39,-115.27
RQTSL,"Requetemu, S.L.P.",21.425,-98.888611
TDMQT,"ITESM Campus Qro., Qro.",20.5,-100.283333
VCMSO,"Vícam, Son.",27.643611,-110.289722
HERNL,"Los Herrera, N.L.",25.897778,-99.400833
LIBVC,"Libertad, Ver.",20.051944,-96.978333
PFBMX,"Francisco T. Fabela, Méx.",19.829167,-99.790278
SBNCA,"Sabancuy, Camp.",18.899167,-91.196667
MAPCP,"Mapastepec, Chis.",15.45,-92.883333
OCMGJ,"Ocampo, Gto.",21.633333,-101.516667
CCPSO,"Cucurpe, Son.",30.330556,-110.706111
BTPCH,"Batopilas, Chih.",27.033611,-107.723611
SDATP,"Saca de Agua, Tamps.",22.784444,-98.869444
ATEJL,"Atemajac, Jal.",20.723056,-102.34
AGZCH,"Abraham González, Chih.",28.481667,-107.482778
TLGHD,"Tulancingo, Hgo.",20.083333,-98.369444
ACTJL,"Acatlán, Jal.",20.424444,-103.591111
PPLGR,"Papalutla, Gro.",18.016667,-98.9
SANBS,"San Antonio, B.C.S.",23.8,-110.05
ERCTP,"Ramiro Caballero, Tamps.",22.605,-98.691667
CCRSO,"Cocoraque, Son.",27.416667,-109.625
MXLGR,"Mexcala, Gro.",17.8,-99.616667
COLMX,"Colorines, Méx.",19.101667,-100.183333
SNASO,"Santa Ana, Son.",30.540833,-111.116389
CHIPB,"Chietla, Pue.",18.516111,-98.579167
PCHDF,"Pta. Chapultepec, D.F.",19.413056,-99.2
TIESL,"Tierra Nueva (La Muñeca), S.L.P.",21.629444,-100.548333
ASCNL,"La Ascensión, N.L.",24.321944,-99.911667
GNGBS,"Guerrero Negro, B.C.S.",27.966667,-114.05
CHUCH,"Chihuahua, Chih.",28.570556,-106.167778
SJEGR,"San Jerónimo, Gro.",17.139444,-100.472778
CONYC,"Conkal, Yuc.",21.083333,-89.533333
SLBMX,"San Bartolo del Llano, Méx.",19.6,-99.7
XXHGR,"Xochihuehuetlán, Gro.",17.903889,-98.488333
LBYDR,"Las Bayas, Dgo.",23.516667,-104.75
ADLCL,"Allende, Coah.",28.344444,-100.837222
BARSL,"Buenos Aires, S.L.P.",21.4,-99
ITOOX,"Inst. Tec de Oaxaca, Oax.",0,0
ARCGR,"Arcelia, Gro.",18.316944,-100.28
LDGGR,"Las Vigas, Gro.",16.76,-99.235
IOBGR,"Iguala Observatorio, Gro.",18.340556,-99.5375
RYNTP,"S-J-2-9 Reynosa, Tamps.",26.166667,-98.883333
TCNCH,"Tecuan, Chih.",27.579167,-105.366667
SJUNL,"San Juan, N.L.",25.545,-99.839722
CMTDF,"Cien Metros, D.F.",19.469722,-99.1375
GTOGJ,"Guanajuato, Gto.",21.012222,-101.265
MXQHD,"Mixquiahuala, Hgo.",20.2375,-99.218611
PBTDF,"P. B. Tizoc, D.F.",19.435556,-99.170556
CACCP,"Cacaluta, Chis.",15.35,-92.716667
ETCSO,"Etchojoa, Son.",26.906944,-109.629167
SACTL,"Santa Ana Chautempan, Tlax.",0,0
DRDSI,"El Dorado, Sin.",24.316667,-107.35
RCMDF,"Radio Comunicación, D.F.",19.4,-99.17
OCOCP,"Ocotepec, Chis.",17.220556,-93.150556
VDSGJ,"Valle de Santiago, Gto.",20.388611,-101.182222
PDTVC,"Paso del Toro, Ver.",19.041667,-96.140833
SJUMC,"San Juanico, Mich.",19.839444,-102.651389
MAGGR,Magallanes (4 Etapa FOVISSSTE) Gro.,16.895833,-99.887778
SFBNL,"San Francisco Berlanga, N.L.",24.8,-100
TLCVC,"Tlacotalpan, Ver.",0,0
HUAMR,"Huajintlán, Mor.",18.608333,-99.424167
SCRJL,"San Cristobal II, Jal.",21.038889,-103.429167
OYAPB,"Oyameles, Pue.",19.7,-97.533333
JPRSO,"Jupare, Son.",26.801944,-109.701944
K21GR,"KM. 21, Gro.",16.966667,-99.783333
RDODR,"Rodeo, Dgo.",25.181944,-104.558333
EZATB,"Emiliano Zapata, Tab.",17.75,-91.75
TCMCM,"Tecomán, Col.",18.925556,-103.882778
ZXTHD,"Zacualtipán, Hgo.",20.652778,-98.647222
OBSTB,"Observatorio, Tab.",17.98,-92.929444
TEATB,"Teapa, Tab.",17.566667,-92.966667
SJHMX,"San Juan de las Huertas, Méx.",19.205,-99.708333
DVSSO,"Divisaderos, Son.",29.615556,-109.469444
PSNDF,"P. B. Nueva Santa María, D.F.",19.468889,-99.163889
SDHSL,"Salina de Hidalgo, S.L.P.",22.633333,-101.683333
ESTMC,"La Estanzuela, Mich.",20.116667,-102.370833
EN2SO,"Novillo II, Son.",28.949167,-109.639722
BSCSO,"Basconcobe, Son.",26.95,-109.666667
PVAHD,"Vicente Aguirre, Hgo.",20.435556,-99.375833
SIMCP,"Simojovel, Chis.",17.141667,-92.713889
PLMQT,"La Palma, Qro.",20.516389,-100.163333
STDOX,"Santo Domingo, Oax.",18.05,-96.55
STOCL,"Saltillo, Coah.",25.376389,-101.016667
LLOMX,"La Loma, Mex.",19.288333,-99.556667
CUUMC,"Cumuato, Mich.",20.253889,-102.586389
PTRDF,"P. T. Rosario, D.F.",19.509167,-99.190278
MRGTP,"Marte R. Gómez, Tamps.",26.204722,-98.925556
CHCSO,"Chiculi, Son.",27.776667,-109.904444
TNTCH,"El Tintero, Chih.",29.5625,-107.384167
PE¥CP,"Peñitas, Chis.",17.408333,-93.45
TRPCM,"Trapiche, Col.",19.2775,-103.663333
VZSBS,"Vizcaíno, B.C.S.",27.983333,-114.133333
TRNSO,"Trincheras, Son.",30.4,-111.533333
PECAG,"Calles, Ags.",22.141111,-102.417222
NZSDR,"Nazas, Dgo.",25.225556,-104.113889
RSVHD,"Río Salado La Virgen, Hgo.",20.140833,-99.248056
VMAOX,"Vertedor M. Alemán, Oax.",18.233333,-96.5
PNLDR,"Peñoles, Dgo.",25.652222,-104.528889
TLYMR,"Tlayacapan, Mor.",18.9,-98.9
LCDSO,"La Angostura, Son.",30.437778,-109.378889
NRJSL,"Naranjos, S.L.P.",22.523333,-99.32
DRGDR,"Durango, Dgo.",24.033333,-104.666667
FIMCH,"Francisco I. Madero, Chih.",28.166111,-105.628889
CPPTL,"Calpulalpan, Tlax.",19.586111,-98.563889
VJZAG,"Villa Juárez, Ags.",22.097778,-102.0675
JMYJL,"Jamay, Jal.",20.293889,-102.705833
CRTGJ,"Cortazar, Gto.",20.483333,-100.95
SJSQT,"San José, Qro.",20.3625,-100
SELCP,"Santa Elena, Chis.",16.135556,-91.485556
BLMBN,"Belem, B.C.",32.195278,-116.485556
CNNSO,"Cananea, Son.",30.98,-110.290833
EZPMC,"Emiliano Zapata, Mich.",20,-102.566667
JTUZC,"Jiménez de Teul, Zac.",23.248611,-103.804722
IUJTL,"La Ahualaja, Tlax.",19.3,-98.6
JARMC,"Jaripo, Mich.",19.958333,-102.601944
LOLMC,"Los Olivos, Mich.",19.210833,-102.865556
SCRMC,"San Cristóbal, Mich.",20.208333,-102.464722
TEMGJ,"Temascatío, Gto.",20.6,-101.3
JODSI,"El Sabino, Sin.",26.437222,-108.712222
CDVSL,"Cd. Valles, S.L.P.",21.983333,-99.016667
CATCP,"Cataratas, Chis.",16.2,-91.3
UDSPB,"Universidad de la Sierra, Pue.",20.176389,-98.050833
CMIQT,"Campo Militar, Qro.",20.513333,-100.38
CYQGR,"Coyuquilla, Gro.",17.376944,-101.054444
TMCMR,"Temoac, Mor.",18.778056,-98.786944
MNLAG,"Media Luna, Ags.",21.8075,-102.788333
TARGJ,"Tarimoro, Gto.",20.283333,-100.75
SACDR,"Salome Acosta, Dgo.",25.225,-105.443056
ELCZC,"El Cazadero, Zac.",23.693333,-103.098333
PLMDF,"P. B. López Mateos, D.F.",19.420278,-99.068333
NCHSO,"Nachuquis, Son.",27.076944,-109.542778
TEMMR,"Temixco, Mor.",18.9,-99.2
RODMR,"El Rodeo, Mor.",18.765278,-99.331389
OBSMR,"Observatorio, Mor.",18.908889,-99.219167
CHMCA,"Champotón, Camp.",19.361944,-90.719167
CROCH,"Cerocahui, Chih.",27.283333,-108
ACANR,"Acaponeta, Nay.",22.49,-105.354167
PRSGJ,"La Purísima, Gto.",20.867222,-101.287778
EMUTB,"Villahermosa Muelle, Tab.",17.98,-92.916667
MPMDR,"Mapimi, Dgo.",25.816667,-103.85
PCTMX,"Planta Chiconautla I, Méx.",19.636944,-99.010278
ZMITL,"23 zona militar, Tlax.",19.321944,-98.267778
TENTB,"Tenosique, Tab.",17.468056,-91.428611
OXOTB,"Oxolotan, Tab.",17.391667,-92.753333
ATBGJ,"Agua Tibia, Gto.",20.499167,-101.625556
DARNL,"Doctor Arroyo, N.L.",23.676389,-100.172778
SLPSL,"San Luis Potosí, S.L.P.",22.148056,-101.019167
SGRJL,"San Gaspar de los Reyes, Jal.",21.3,-102.5
SMGSL,"San Miguel, S.L.P.",21.8,-99
CUACM,"Cuahutemoc, Col.",19.325,-103.6
STRSL,"Santa Rosa, S.L.P.",22.02,-99.055833
PALAG,"Palo Alto, Ags.",21.916667,-101.966667
CYOYC,"El Cuyo, Yuc.",21.516667,-87.783333
COMCP,"Comitán, Chis.",16.25,-92.133333
SMAJL,"San Miguel el Alto, Jal.",21.05,-102.4
ALTCP,"Altamirano, Chis.",16.733333,-92.038889
ACACP,"Acala, Chis.",16.552778,-92.804167
ASTOX,"Astata, Oax.",16.009167,-95.698889
HNGBN,"El Hongo, B.C.",32.516389,-116.302778
TCTBN,"Tecate, B.C.",32.566667,-116.633333
LFGCL,"La Fragua, Coah.",28.82,-100.832222
OBSQT,"Observatorio Qro., Qro.",20.566667,-100.366667
MOCYC,"Mococha, Yuc.",20.105,-89.453611
CHLGR,"Chilapa, Gro.",17.608611,-99.175833
DTCNL,"Dr. Coss, N.L.",25.9,-99.2
VZRCH,"Valle de Zaragoza, Chih.",27.454444,-105.806944
ROMNR,"Rosa Morada, Nay.",22.119722,-105.211667
CQMCM,"Coquimatlán, Col.",19.2125,-103.804167
OCTSL,"Ojo Caliente, S.L.P.",21.849722,-100.762222
CMDCM,"Coliman M.D., Col.",0,0
TCAJL,"Teocaltiche, Jal.",21.45,-102.583333
NGLSO,"Nogales, Son.",31.318889,-110.947222
MOCMC,"Melchor Ocampo, Mich.",20.127222,-101.724444
PBADF,"P. B. Aculco, D.F.",19.379167,-99.100278
FIYYC,"Fiuady, Yuc.",21.049444,-89.613889
SGOZC,"Santiago, Zac.",24.290833,-103.506111
BECYC,"Becanchén, Yuc.",19.833333,-89.35
RENTP,"S-J-3-47 Reynosa, Tamps.",25.647222,-98.106667
PJMTP,"Pedro J. Méndez, Tamps.",24.2475,-99.555833
EPOTB,"El Porvenir, Tab.",18.043611,-92.814722
RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",20.116111,-97.401667
GRBNL,"Gral. Bravo, N.L.",25.786667,-99.182778
GRDMX,"La Grande, Méx.",19.578889,-98.916944
SRDDR,"Sardinas, Dgo.",26.084444,-105.566667
CASCP,"Cascajal, Chis.",16.308333,-92.479167
CRTJL,"El Cuarenta, Jal.",21.497778,-101.7375
ELPZC,"El Platanito, Zac.",22.611389,-104.050833
TMZDR,"Tamazula, Dgo.",24.933333,-106.975
SMASL,"San Martín, S.L.P.",21.366667,-98.65
PAJNR,"Pajaritos, Nay.",22.377778,-105.020833
CUEMR,"Cuernavaca, Mor.",18.9,-99.2
APSGJ,"Apaseo el Alto, Gto.",20.454167,-100.620833
RLAYC,"R. Lagartos, Yuc.",21.589722,-88.1475
OSTOX,"Ostuta, Oax.",16.5,-94.4
ECRVC,"El Carril, Ver.",0,0
JNCMR,"Jonacatepec, Mor.",18.7,-98.8
HUIMR,"Huitzilac, Mor.",19.028889,-99.015833
LCRMC,"Las Cruces, Mich.",18.767222,-102.115278
CPAMC,"Copándaro, Mich.",20.001667,-102.861389
CMNMC,"Caimanera, Mich.",18.5,-100.9
VDTVC,"Vega de Alatorre, Ver.",20.023056,-96.631944
DORTP,"S-J-2-38 Díaz Ordaz, Tamps.",26.036667,-98.576667
SDOCP,"Santo Domingo, Chis.",15.775,-92.105556
BSSCH,"Basaseachic, Chih.",28.208889,-108.206389
PAGCH,"Pico del Aguila, Chih.",26.546389,-105.254167
CNAPB,"C.N.A., Pue.",19.022778,-98.198611
LDTDR,"Lerdo de Tejada, Dgo.",0,0
PLEDF,"P. T. La Estrella, D.F.",19.336944,-99.076389
TAPVC,"Tapachapan, ver.",19.45,-96.966667
CTJCL,"Col. Torreón Jardín, Coah.",25.533333,-103.454167
RGRVC,"Río Grande, Ver.",17.283333,-94.366667
RVJVC,"Rancho Viejo, Ver.",19.445278,-96.779167
RYATP,"S-J-3-42 Reynosa, Tamps.",26.079722,-98.285833
MATTP,"Matamoros, Tamps.",25.833333,-97.522778
OACOX,"Oaxaca Centro, Oax.",17.066667,-96.733333
HECCA,"Hecelchakan, Camp.",20.198611,-90.140556
MHGTP,"Miguel Hidalgo, Tamps.",24.2525,-99.434444
TAPTB,"Tapijulapa, Tab.",17.466667,-92.816667
OAXMR,"Oaxtepec, Mor.",18.900556,-98.901389
TRTSI,"Tortugas, Sin.",23.083333,-105.916667
SFLDR,"San Felipe, Dgo.",24,-104.598889
EBNSL,"Campamento Ébano, S.L.P.",22.210278,-98.390556
TJCMX,"El Tejocote, Méx.",19.443611,-98.900833
SAUJL,"La Sauceda, Jal.",21.35,-101.85
QLTSI,"Quelite, Sin.",23.5625,-106.466667
CPLVC,"Capulines, Ver.",18.856667,-96.291111
CUIOX,"Cuicatlán, Oax.",17.8,-96.95
TELDF,"Tanque El Lienzo, D.F.",19.333889,-99.246389
LADGJ,"Las Adjuntas, Gto.",20.666667,-101.833333
CAZGR,"Costa azul, Gro.",16.855,-99.863056
IXCMX,"Ixtlahuaca, Méx.",19.5675,-99.769444
TPLSI,"Topolobampo, Sin.",25.616667,-109.05
ALTSO,"Altar, Son.",30.716667,-111.733333
SABMC,"Sabaneta, Mich.",19.622778,-100.669444
CANYC,"Cantamayec, Yuc.",20.467222,-89.079444
TEHOX,"Tehuantepec, Oax.",16.3,-95.2
IRPGJ,"Irapuato, Gto.",20.683333,-101.35
CACGR,"Costa Azul, Gro.",16.805556,-99.908333
TAMCP,"Tapachula (Malpaso), Chis.",14.9,-92.266667
BRRTP,"El Barretal II, Tamps.",24.1025,-99.215
MADCL,"Madero, Coah.",25.766667,-103.266667
SJQMX,"San Joaquín, Méx.",19.435278,-99.227778
XDJPB,"Xicotepec de Juárez, Pue.",20.277222,-97.956944
SJCBS,"San José del Cabo, B.C.S.",23.05,-109.666667
TULTP,"Tula, Tams.",23.001111,-99.7125
GVCDR,"Guadalupe Victoria, Dgo.",23.961111,-104.753056
ARCVC,"Ángel R. Cabada, Ver.",18.583333,-95.4375
RSLTP,"Rosillos, Tamps.",22.933333,-98.616667
TOMTP,"Toma sur, Tamps.",26.183333,-98.933333
BVCSO,"Baviácora, Son.",29.716667,-110.15
CXTJL,"Cuixtla, Jal.",21.066667,-103.45
TEHPB,"Tehuacán, Pue.",18.479167,-97.395556
BORDR,"Benjamín Ortega, Dgo.",26.236667,-104.483333
ALMSO,"Álamos, Son.",27.021667,-108.937778
PMTMX,"Manantial, Méx.",19.851389,-98.940278
IZMPB,"Izucar de Matamoros, Pue.",18.610833,-98.466389
GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",20.98,-89.65
RALVC,"Radar Alvarado, Ver.",18.716667,-95.627778
PROYC,"Progreso, Yuc.",21.283333,-89.65
RIBTP,"Río Bravo, Tamps.",25.966667,-98
PVLTP,"Puerto de Valles, Tamps.",24.183333,-99.583333
TLXTL,"Tlaxcala, Tlax.",19.320833,-98.241667
ELNCP,"El Novillero, Chis.",15.495833,-92.95
TICMR,"Ticumán, Mor.",18.794167,-99.1
CBLNL,"Cola de caballo, N.L.",25.683333,-100.416667
JLPSI,"José López Portillo, Sin.",24.571667,-106.807222
VBRMX,"Valle de Bravo, Méx.",19.2075,-100.18
TTLMX,"Totolica (Hidro), Méx.",19.4525,-99.283056
ALPMR,"Alpanocan, Mor.",18.731111,-98.689722
GRCCH,"Guerachic, Chih.",26.813056,-107.072778
LRGNL,"Loma Larga, N.L.",26.2,-99.5
CNTDR,"Canatlán, Dgo.",24.5,-104.75
P.CerroPrieto,"Cerro Prieto, N.L. OCRB*",24.938889,-99.400556
PTAOX,"Puerto Ángel, Oax.",15.666667,-96.483333
SROJL,SANTA ROSALIA,20.816111,-104.079444
RYONL,"Rayones, N.L.",25.018056,-100.073611
LPIOX,"Las Pilas, Oax.",16.4,-95.3
SPTTB,"San Pedro, Tab.",17.791667,-91.158333
EXPJL,"La Experiencia, Jal.",20.733333,-103.333333
SPGDR,"San Pedro del Gallo, Dgo.",25.564167,-104.2925
BNSBN,"Benassini, B.C.",32.34,-115.06
CAHCP,"Cahuacán, Chis.",14.720833,-92.272222
SRSJL,"Santa Rosa, Jal.",20.908889,-103.705556
YAHJL,"Yahualica, Jal.",21.181389,-102.885833
TORNL,"Las Torres, N.L.",0,0
PRSNL,"Paras, N.L.",26.5,-99.525
K89CH,"KM 89+500, Chih.",28.5,-105.6
CIHJL,"Cihuatlán, Jal.",19.233333,-104.566667
COLCP,"Colorado, Chis.",16.1,-91.2
RVEOX,"Río Verde, Oax.",16.102778,-97.725
CMRTP,"Mier, Tamps.",26.416667,-99.25
TEPNR,"Tepic, Nay.",21.489444,-104.891944
RVDSL,"Río Verde, S.L.P.",21.931389,-99.995
TIRMC,"Tiríndaro, Mich.",19.48,-101.466667
SARBS,"El Sargento, B.C.S.",24.066667,-109.983333
IHTVC,"Ixhuatlán del Café, Ver.",19.033333,-97
SCRSI,"Santa Cruz, Sin.",24.484722,-106.952778
SLVGJ,"Salvatierra, Gto.",20.214167,-100.884722
ELCCP,"El Carmen, Chis.",16.777778,-92.122222
VRGJL,"La Vega, Jal.",20.6,-103.8
CHICP,"Chicoasén, Chis.",16.941667,-93.100556
ATTMX,"Atotonilco, Méx.",19.443611,-99.773611
MIAMR,"Miacatlan, Mor.",18.7,-99.4
ALRBN,"Abelardo L. Rodríguez, B.C.",32.444722,-116.908333
ZPTJL,"El Zapote, Jal.",22.05,-103.05
CLAMX,"Chalco, Méx.",19.256944,-98.894444
AZTTP,"Aztecas, Tamps.",0,0
SSEMC,"San Sebastián, Mich.",19.49,-100.566667
SPENR,"San Pedro, Nay.",21.9875,-105.141667
TJNBN,"Tijuana, B.C.",32.449444,-116.866667
AVECP,"Agua Verde, Chis.",16.591667,-90.683333
LDCSI,"Luis Donaldo Colosio (Huites), Sin.",26.844722,-108.367778
CDACL,"Cd. Acuña, Coah.",29.327778,-100.950278
VCOCP,"Villa Corso, Chis.",16.166667,-93.25
CHSPB,"Chila de la Sal, Pue.",18.109722,-98.567778
SJOTB,"San Joaquín, Chis.",17.5,-92.916667
TENTL,"Tenancingo, Tlax.",19.145833,-98.201389
ACHZC,"Achimec, Zac.",22.327222,-103.225278
RVOGR,"Revolución (Jardin Mangos), Gro.",16.8875,-99.951111
CYLDF,"Coyol, D.F.",19.484167,-99.09
RCSNL,"Raices, N.L.",25.25,-100.026389
LVEOX,"La Venta, Oax.",16.566667,-94.75
TANSL,"Tanlacut, S.L.P.",21.683333,-99.316667
CLYGJ,"Celaya, Gto.",20.533333,-100.816667
PXYCA,"Pixoyal, Camp.",18.916667,-90.616667
K79SO,"Km. 79 de Canal Alto, Son.",27.5,-109.9
FREZC,"Fresnillo, Zac.",23.173889,-102.890833
NACTB,"Nacajuca, Tab.",18.133333,-93
EUSCP,"Euseba, Chis.",16.266667,-91.374167
YEPCH,"Yepachic, Chih.",29.666667,-108.166667
SFOZC,"San Francisco, Zac.",24.322222,-102.884444
C6CSO,"C. 600 Y Canal Bajo, Son.",27.410278,-109.979722
ORZVC,"Orizaba, Ver.",18.85,-97.1
CNSAG,"Los Conos, Ags.",21.896389,-102
ELLJL,"El Llano, Jal.",20.361667,-103.207778
HLOOX,"Huaj. de León Observ., Oax.",17.8,-97.783333
BRTAG,"San Bartolo, Ags.",21.738611,-102.184167
RGRZC,"Río Grande, Zac.",23.816944,-103.025833
K25SO,"Km. 25 de Canal Alto, Son.",27.642222,-108.8725
